x1::OSD,x2::Dint,x3::L,x4::tm,x5::hs2,x6::wt,x7::Nt,x8::Nh,m1::Drot,m2::Dsh,m3::he,m4::Rmag,m5::Rs,m6::GFF,p1::W,p2::Tnom,p3::nnom,p4::GFF,p5::BSP_T,p6::BSP_n,p7::BSP_Pm,p8::BSP_Mu,p9::BSP_Irms,p10::MSP_n,p11::UWP_Mu
56.312973,33.962329,25.211476,2.4946287,7.67148,4.2341152,22,3,32.962329,18.269549028571426,3.5038420000000023,15.857507324999998,24.652644499999997,52.83692303143639,0.649926,0.11,3960.0,61.234606,1.0422625,1765.214,192.66513,80.456044,7.5392627,2287.0809,
56.284874,33.946588,25.320079,2.4952226,7.6684066,4.2261377,6,4,32.946588,18.257117657142857,3.500736400000001,15.84948835,24.6417006,19.21233051299744,0.5591423,0.11,3960.0,22.269614,0.365589,7944.591,304.15379,89.416847,10.070339,8454.6821,85.972929
56.36854,33.890675,25.125507,2.4932254,7.6527092,4.2317621,11,3,32.890675,18.2211742,3.5862233000000003,15.82203115,24.5980467,26.5682407086809,0.5759104,0.11,3960.0,30.795659,0.5130067,4146.7194,222.76979,88.352661,7.5509764,4640.1207,87.11642
58.896826,30.576943,27.86229,3.4227508,8.3342748,2.6253943,12,4,29.576943,13.995171971428572,5.825666699999999,13.9327838,23.6227463,31.179892396291187,0.6843351,0.11,3960.0,36.114118,0.6591784,4325.1629,298.56165,87.882319,10.070384,4844.5179,86.656886
54.020123,24.286483,27.980934,2.6659871,7.9441723,2.7350653,5,4,23.286483,11.015513657142856,6.922647699999999,10.976744725,20.0874138,18.071612856204624,0.5538599,0.11,3960.0,20.379621,0.2190244,13186.034,302.43724,89.416921,10.070325,10000.0,87.267466
51.972331,23.139186,30.281379,2.5082054,8.1378206,2.7131612,19,3,22.139186,10.5115792,6.2787519,10.442541649999999,19.7074136,52.370037755955366,0.6333475,0.11,3960.0,58.483633,0.6648483,2686.3687,187.03239,81.333193,7.5522222,3579.0372,
51.953195,23.119985,30.232563,2.5072016,8.1344421,2.711794,13,3,22.119985,10.4998718,6.282162899999999,10.4331921,19.6944346,35.87678933901422,0.5893182,0.11,3960.0,40.064651,0.4542993,4391.0377,208.89972,86.725374,7.553549,5274.4877,90.752359
51.953024,23.165695,30.257338,2.5078741,8.1378185,2.7093669,5,9,22.165695,10.531176799999999,6.255845999999998,10.455878975,19.720666,41.26388115079372,0.6144491,0.11,3960.0,46.091318,0.5192712,11865.892,645.24297,92.359703,22.658324,10000.0,91.10226
55.374695,28.010007,28.886806,2.5160671,9.9159938,4.4013962,14,5,27.010007,13.975013657142856,3.766350199999998,12.875986725,23.920997300000003,52.28004572613973,0.6941546,0.11,3960.0,56.402961,1.0098028,2955.2533,312.50713,84.931744,12.589245,3967.5192,
56.89105,22.993227,26.244647,2.4598819,13.084491,2.793582,12,7,21.993227,10.50396977142857,3.864420499999998,10.381643025,24.581104500000002,39.51040247972172,0.6358581,0.11,3960.0,41.677842,0.7838837,4850.1483,398.13953,85.935821,17.624804,6659.1465,89.660003
57.486663,24.418561,22.261002,2.5469974,12.287466,4.5017795,16,5,23.418561,11.347834485714285,4.246585,11.07253115,24.4967465,52.17976174879506,0.6170833,0.11,3960.0,54.428041,0.7443439,3394.7797,264.61462,82.731567,12.59045,5356.2063,91.995101
57.493576,24.405491,22.288726,2.5458046,12.279844,4.4996413,13,3,23.405491,11.340884371428572,4.264198499999996,11.066294350000002,24.482589500000003,25.469772995906958,0.5266923,0.11,3960.0,26.567838,0.3606741,5398.8562,203.91319,87.153744,7.551113,6627.3097,89.999694
57.493976,24.433774,22.280643,2.5457295,12.280599,4.5029582,8,8,23.433774,11.361236714285713,4.249502,11.080454625,24.497486000000002,41.75892469395979,0.5899699,0.11,3960.0,43.561388,0.5931825,7825.2218,486.08655,90.120351,20.145514,10000.0,91.761044
51.108691,27.713918,27.540102,2.7409655,7.4055388,3.0489511,17,3,26.713918,13.313724714285716,4.291847700000002,12.671717625,21.2624978,45.87559511683701,0.5637063,0.11,3960.0,53.078112,0.6813447,2864.3719,204.37366,84.289573,7.5416397,3499.9249,
59.70112,24.721101,37.742448,3.1519139,10.793989,3.9005178,13,5,23.721101,10.354101485714285,6.696020500000003,11.072572025000001,23.1545395,45.67360697134195,0.9397219,0.11,3960.0,48.573235,1.0453806,2770.0269,303.24038,83.961749,12.574643,3830.3037,
59.837656,23.810163,16.379643,2.9468518,9.7272353,2.7793125,25,3,22.810163,10.113555685714287,8.286511200000003,10.66836855,21.632316799999998,52.598954314579686,0.5294713,0.11,3960.0,57.378168,0.4771167,3501.2615,174.93544,80.526998,7.5527958,4841.6495,92.017955
59.213094,23.659136,16.113006,2.9737583,10.773106,2.5804079,7,4,22.659136,9.951866257142857,7.003872999999999,10.586128425,22.602674,16.53682015368475,0.4192617,0.11,3960.0,17.86605,0.1667391,16609.375,290.01431,88.01668,10.070305,10000.0,83.700425
59.278927,24.735985,15.505071,2.98384,8.9957303,2.5815942,8,9,23.735985,10.700880714285713,8.275740700000004,11.1220325,21.363722799999998,52.42913777449275,0.5139654,0.11,3960.0,58.268676,0.439125,13139.772,604.2333,91.60356,22.660529,10000.0,91.301063
53.430803,25.410167,26.347975,3.0676172,7.2779498,3.0045776,6,5,24.410167,11.014884885714284,6.732368199999996,11.4381792,19.983033300000002,30.386736325240477,0.5536299,0.11,3960.0,34.831857,0.3406531,10649.705,379.90806,91.572962,12.587952,10000.0,90.160844
51.175022,22.326177,10.546386,2.0919254,6.6826624,4.3302476,5,4,21.326177,10.763418485714285,7.7417601000000005,10.14010715,17.8457509,37.53259489691272,0.2818695,0.11,3960.0,41.370147,0.0739425,38697.927,299.64719,90.080058,10.070305,10000.0,
59.480686,21.611364,39.986554,2.0101729,14.428592,4.530437,30,3,20.611364,10.41634277142857,4.506069,9.803138774999999,25.234274,52.06051952859496,,0.11,3960.0,,,,,,,,
59.059487,22.417942,38.448633,2.0656069,14.684934,4.5176071,11,3,21.417942,10.881601914285714,3.6358384999999984,10.192569275,25.893905,17.704850573695584,0.7772813,0.11,3960.0,18.179829,0.4655986,4079.0805,198.88524,85.521089,7.5520235,5111.5253,88.366767
59.39413,21.552632,39.039715,2.0600478,14.433068,4.5419637,12,5,20.552632,10.274641542857143,4.4876809999999985,9.76130405,25.209384,34.87922819930772,,0.11,3960.0,,,,,,,,
58.075002,27.072409,33.871249,2.7039559,11.009548,4.6337024,9,7,26.072409,12.929523199999998,4.4917485,12.360215525000001,24.5457525,43.89913647603499,0.8210487,0.11,3960.0,46.535143,1.0221198,4238.2051,453.64111,88.608158,17.610905,5499.536,89.935782
51.747188,32.729886,12.49252,2.0977809,5.4965473,2.0718698,16,3,31.729886,18.1829282,4.012103700000001,15.340497775,21.8614903,45.04770113458346,0.34725,0.11,3960.0,60.7227,0.2565382,8203.1292,220.37389,86.466933,7.5527602,8900.8475,85.560742
59.94761,21.738036,39.975946,2.0021327,14.93026,4.8506303,30,3,20.738036,10.52290317142857,4.174526999999998,9.868484825000001,25.799278,51.96064588051018,,0.11,3960.0,,,,,,,,
59.629387,22.006146,39.330164,2.0120197,14.988897,4.9108855,13,3,21.006146,10.694636314285717,3.8227234999999986,10.000068075,25.991970000000002,22.309407487156342,,0.11,3960.0,,,,,,,,
59.992572,21.632319,39.524923,2.0286171,14.72246,4.9137883,27,3,20.632319,10.394422228571429,4.457666500000002,9.809005225,25.5386195,48.920726569806014,,0.11,3960.0,,,,,,,,
59.206876,23.943452,16.504203,3.2445142,11.258213,2.1769233,11,4,22.943452,9.613437314285715,6.373498999999999,10.660597450000001,23.229939,22.72965324750089,0.4411543,0.11,3960.0,24.607541,0.2634069,10430.421,287.71179,88.351103,10.071313,10000.0,86.76343
57.365964,21.276736,28.734322,2.2014395,11.434682,2.5711948,6,8,20.276736,9.79478957142857,6.609931999999997,9.588008125,22.073050000000002,28.675482389227984,0.6475361,0.11,3960.0,30.521325,0.4606692,11065.463,533.81091,90.94725,20.140331,10000.0,89.997696
59.98094,21.20473,39.999478,2.0014918,14.924376,4.7083031,30,3,20.20473,10.143252114285715,4.463728999999997,9.60199205,25.526741,51.968354950597316,,0.11,3960.0,,,,,,,,
59.804058,21.436449,39.90178,2.0148018,14.946447,4.733203,7,7,20.436449,10.282145685714287,4.237357500000002,9.71452405,25.664671499999997,28.007172651992523,,0.11,3960.0,,,,,,,,
59.788193,21.494236,39.615225,2.0168705,14.945579,4.749196,30,3,20.494236,10.319284714285715,4.201399499999997,9.742900375,25.692697000000003,51.456455764902984,,0.11,3960.0,,,,,,,,
55.637725,28.077166,12.164542,2.7386262,8.6817577,2.5223724,13,5,27.077166,13.57786617142857,5.0985218,12.85392645,22.7203407,43.16104666271056,0.3876643,0.11,3960.0,49.089793,0.3508873,9648.4287,354.52994,89.229823,12.589168,10000.0,89.149068
55.107456,26.302276,37.718626,3.1434919,8.6154533,3.3358935,14,4,25.302276,11.500356199999999,5.787136699999998,11.865265025,21.7665913,45.83298520563541,0.8160021,0.11,3960.0,50.921561,0.971761,2583.9087,262.94519,84.176422,10.051252,3288.979,
59.56273,21.567809,39.983339,2.0108853,14.954081,4.8192504,30,3,20.567809,10.383807257142857,4.0433795,9.781183175,25.7379855,51.953896741447956,,0.11,3960.0,,,,,,,,
59.495421,21.675601,39.841637,2.0103795,14.921606,4.8342036,8,3,20.675601,10.461813142857146,3.9883039999999994,9.835205625,25.7594065,13.870588112329866,,0.11,3960.0,,,,,,,,
59.630256,21.40452,39.790024,2.0210045,14.980364,4.827835,29,3,20.40452,10.246933857142858,4.132504000000001,9.697008875000002,25.682624,50.60838544781454,,0.11,3960.0,,,,,,,,
57.525563,26.679936,34.06072,2.5197146,7.8000542,2.3067275,15,4,25.679936,13.017667942857143,7.6227592999999985,12.21003935,21.1400222,46.85850572149337,0.8199011,0.11,3960.0,54.25051,0.8554474,3094.1682,277.18252,84.649425,10.071333,3669.0935,
53.825616,26.590345,15.719943,2.7600432,7.6161037,3.827702,6,4,25.590345,12.47301717142857,6.001531799999999,12.1051617,20.9112762,25.15833805807563,0.379586,0.11,3960.0,28.259974,0.1698306,17086.202,303.87161,90.494743,10.071339,10000.0,85.922677
59.951688,22.272851,39.82916,2.0171548,13.955642,4.4222163,30,3,21.272851,10.874869685714284,4.8837765,10.1321368,25.0920675,52.149389994088004,1.0108916,0.11,3960.0,53.700908,1.3100016,839.54834,115.1718,59.529498,7.5451607,1775.9722,
59.995524,22.198709,39.746571,2.0139923,13.94793,4.4145904,28,3,21.198709,10.828236114285716,4.950477500000002,10.095856425000001,25.0472845,48.8328266831191,0.9939368,0.11,3960.0,50.280455,1.216312,951.33521,121.17337,62.365023,7.5389173,1921.9014,
59.943693,22.248999,39.879253,2.0167806,13.941761,4.4231314,25,3,21.248999,10.858580942857142,4.905586000000003,10.120304350000001,25.0662605,43.59404091222439,0.9689397,0.11,3960.0,44.889751,1.0974764,1151.1698,132.30103,66.672348,7.5535458,2149.44,
52.849676,29.284412,10.909068,2.66629,7.8470383,2.8704671,8,7,28.284412,14.584857142857143,3.935593700000002,13.4756335,22.4892443,42.645169161793994,0.3397724,0.11,3960.0,49.39857,0.2952297,16509.307,510.40813,90.498634,17.61969,10000.0,88.414358
57.316483,38.576846,39.218964,2.9120222,5.5313414,2.0120896,11,5,37.576846,20.730845600000002,3.8384770999999986,18.060417450000003,24.8197644,42.68785833624704,0.9334147,0.11,3960.0,60.57459,1.0006121,3489.2079,365.61266,85.478103,12.587969,3827.2561,
55.928933,24.266439,26.681663,2.5088111,11.678182,3.985991,27,3,23.266439,11.315548514285716,4.153065000000002,11.006016724999999,23.8114015,52.34537886610484,0.6642523,0.11,3960.0,55.132152,0.8929838,1601.4432,149.75583,72.451717,7.5454672,2649.8399,
55.944812,24.306118,26.698493,2.5107319,11.683431,3.9895433,17,3,23.306118,11.34004905714286,4.135915999999998,11.025376025,23.83649,32.8936089609696,0.5957987,0.11,3960.0,34.646753,0.5647,3183.7843,188.27386,83.052702,7.5571871,4242.6925,90.423101
55.946828,24.264768,26.685857,2.5084319,11.689193,3.9907962,8,4,23.264768,11.315113342857144,4.151837,11.005276025,23.821576999999998,20.66916872106257,0.5542735,0.11,3960.0,21.766418,0.3465147,7958.6983,288.79675,89.586029,10.069938,9107.8359,88.854233
49.213109,26.51102,22.902087,2.4841458,7.2458028,3.800496,11,4,25.51102,12.968151257142855,4.1052417000000005,12.13447355,20.5013128,49.35190261797492,0.4672624,0.11,3960.0,55.926987,0.4676832,5834.0691,285.72742,89.477386,10.058492,6859.9321,91.614205
54.397728,29.122635,15.647741,2.1917445,5.4632306,4.3467615,6,3,28.122635,15.418393142857141,7.1743159,13.513381375,20.0245481,28.64947186347495,0.3913511,0.11,3960.0,34.6938,0.1417663,15685.176,232.85793,91.061685,7.5527594,10000.0,85.558088
57.24834,23.913655,23.566604,2.5866982,12.687644,4.0405653,30,3,22.913655,10.90778574285714,3.979698499999998,10.810152949999999,24.6444715,52.40047012957329,0.6384448,0.11,3960.0,54.749869,0.8572141,1546.2978,138.80691,69.957008,7.5540771,2743.6992,
57.252446,23.900278,23.560789,2.5864594,12.689104,4.0419837,9,9,22.900278,10.898708342857145,3.986979999999999,10.80352415,24.639243,47.19364562390271,0.6315754,0.11,3960.0,49.306312,0.766991,6111.9418,490.9057,88.398297,22.660621,9309.9142,91.184342
57.254512,23.900869,23.583771,2.5877721,12.681126,4.0422126,6,8,22.900869,10.896505085714285,3.9956955,10.803491475,24.6315605,27.995134291221298,0.5587324,0.11,3960.0,29.2496,0.4501052,11352.284,535.08889,90.98441,20.140166,10000.0,90.043005
53.318526,30.317474,34.314369,3.1240429,7.0491577,3.9013511,15,3,29.317474,14.40725277142857,4.451368299999999,13.877726275,22.2078947,44.434464961101064,0.7138598,0.11,3960.0,51.69949,0.8561186,2320.9363,208.07782,84.439185,7.5444177,2805.3581,
59.903595,35.31755,21.74284,2.463035,7.6462887,3.3335871,13,5,34.31755,19.300751428571427,4.646733800000003,16.543016249999997,25.305063699999998,43.97040364551138,0.6349629,0.11,3960.0,52.424049,0.8567883,4082.0043,366.2483,88.347652,12.587981,4638.6468,87.506022
57.344919,23.784404,23.083134,2.6262289,12.359515,3.9613111,29,3,22.784404,10.7364022,4.420742499999999,10.735644774999999,24.251717,52.38128156101585,0.6292493,0.11,3960.0,54.860145,0.8064249,1686.1489,142.39295,71.43939,7.5469661,2921.9271,
58.117232,24.813094,22.188475,2.5790681,12.432855,3.7888899,29,3,23.813094,11.56550237142857,4.219214000000001,11.261779975,24.839402,48.04654814650066,0.6152317,0.11,3960.0,50.571589,0.8126359,1751.1319,149.01964,72.696549,7.5407438,2885.4524,
57.92132,23.988826,24.820102,2.6500128,12.566244,4.0040544,5,9,22.988826,10.834850114285713,4.400003000000002,10.8319098,24.560657,26.33734724455024,0.5875593,0.11,3960.0,27.555061,0.4451237,13220.03,616.22849,91.488321,22.66056,10000.0,89.947491
57.686401,23.286824,14.873088,2.050383,11.978951,4.1887658,25,3,22.286824,11.532679714285713,5.220837499999998,10.630816249999999,23.622363,50.81555027383933,0.471197,0.11,3960.0,53.099807,0.4342325,3339.9835,151.87815,78.302176,7.5535441,5490.4487,91.819246
59.996975,25.411625,39.312434,2.735919,12.846828,4.6704769,11,4,24.411625,11.679322714285718,4.445846999999997,11.52183275,25.552640500000003,26.22857590695456,0.8820187,0.11,3960.0,27.311965,0.76106,3341.3444,266.29853,86.003112,10.062671,4202.2345,88.552499
57.217974,23.931221,22.909811,2.6535325,12.494292,3.9128251,30,3,22.931221,10.786664285714284,4.149084500000001,10.802227375000001,24.4599025,52.43810221422473,0.6259122,0.11,3960.0,54.934947,0.8330528,1613.6145,140.76703,70.583365,7.5535471,2821.077,
56.950797,24.370736,23.202699,2.6386586,12.415072,3.9638215,7,8,23.370736,11.130351371428574,3.8749585000000017,11.02570335,24.60044,32.585277692010855,0.5644026,0.11,3960.0,34.180047,0.5330746,9278.3253,517.94805,90.606176,20.142796,10000.0,90.426966
57.640955,24.140909,23.539653,2.6687995,12.39468,3.8942307,12,3,23.140909,10.905907428571428,4.355343000000001,10.903254625,24.465134499999998,20.96703248052794,0.5287459,0.11,3960.0,21.998109,0.3446908,5783.5801,208.76376,87.589843,7.5535351,6908.1382,89.194025
54.12878,35.462167,25.47465,2.741014,5.0875828,3.153698,9,3,34.462167,18.848091285714286,4.245723699999999,16.545830000000002,22.8186663,29.113650327101308,0.5617228,0.11,3960.0,39.88923,0.4106174,5349.9453,230.04631,89.181665,7.553531,5776.9292,86.880653
